"feature" "ave_expr" "log_fc" "stat" "pvalue" "padj" "rate1" "rate2" "group1" "group2"
"1" "Ifitm3" 3319.69211871634 -1.46045473607246 -17.1890783277534 3.20588240172929e-66 2.4265323898689e-62 0.98780487804878 1 "Ifnar1_RT" "non-targeting_RT"
"2" "Usp18" 196.961758999234 -2.93851721258765 -13.7160938812961 8.13304585820751e-43 3.07795120503863e-39 0.463414634146341 0.982758620689655 "Ifnar1_RT" "non-targeting_RT"
"3" "Trf" 311.900191857108 -2.65643459117502 -13.5811956788387 5.17742789865399e-42 1.3062650588304e-38 0.548780487804878 0.879310344827586 "Ifnar1_RT" "non-targeting_RT"
"4" "Irf7" 116.399589818786 -3.01659560845606 -12.2335645474547 2.0570933053418e-34 3.89253480703303e-31 0.439024390243902 0.948275862068966 "Ifnar1_RT" "non-targeting_RT"
"5" "Cd74" 1722.22101643592 1.37402766653102 12.1315050764857 7.19153994463996e-34 1.0886553168196e-30 1 0.982758620689655 "Ifnar1_RT" "non-targeting_RT"
"6" "H2-Aa" 581.02412353297 1.91053518082427 11.9154357514892 9.8350645352103e-33 1.24069339111678e-29 0.963414634146341 0.879310344827586 "Ifnar1_RT" "non-targeting_RT"
"7" "Ifi44" 102.113597410437 -2.87801154996711 -11.8426033076597 2.35042032324275e-32 2.40650465049281e-29 0.390243902439024 0.948275862068966 "Ifnar1_RT" "non-targeting_RT"
"8" "Bst2" 4146.23270161785 -1.01117487236992 -11.835980439745 2.54353774659037e-32 2.40650465049281e-29 0.98780487804878 1 "Ifnar1_RT" "non-targeting_RT"
"9" "Apol9b" 123.675039194684 -2.66120682347552 -11.734976216387 8.43500326602249e-32 7.09383774672491e-29 0.5 1 "Ifnar1_RT" "non-targeting_RT"
"10" "H2-Eb1" 753.148990927378 1.7182728582835 11.378391924451 5.357855288117e-30 4.05536066757576e-27 1 0.862068965517241 "Ifnar1_RT" "non-targeting_RT"
"11" "Apol9a" 212.709862154067 -2.30593505923071 -11.1523929202468 6.97061692378011e-29 4.79641813600833e-26 0.707317073170732 1 "Ifnar1_RT" "non-targeting_RT"
"12" "S100a4" 680.460074199172 1.69411433556127 10.8028540989866 3.33667510900186e-27 2.10460782500292e-24 0.951219512195122 0.948275862068966 "Ifnar1_RT" "non-targeting_RT"
"13" "H2-Ab1" 482.314703235401 1.5145865079185 10.2490878078082 1.19465624424818e-24 6.95565624054961e-22 0.963414634146341 0.948275862068966 "Ifnar1_RT" "non-targeting_RT"
"14" "Ifit3" 168.145887294788 -2.38550315082695 -10.001790280471 1.49666479478103e-23 8.09161130835545e-21 0.402439024390244 0.862068965517241 "Ifnar1_RT" "non-targeting_RT"
"15" "H2-DMa" 203.158537127716 1.7136522203588 9.50098332167425 2.07917559948561e-21 1.04915200750044e-18 0.963414634146341 0.931034482758621 "Ifnar1_RT" "non-targeting_RT"
"16" "Oasl2" 136.748829766011 -2.06796677949799 -9.46020571631575 3.07337959579759e-21 1.453900635037e-18 0.646341463414634 0.96551724137931 "Ifnar1_RT" "non-targeting_RT"
