"feature" "ave_expr" "log_fc" "stat" "pvalue" "padj" "rate1" "rate2" "group1" "group2"
"1" "Fn1" 434.434551812512 1.83781246548212 16.6875201346222 1.61542781382774e-62 3.61694287516031e-59 0.460893854748603 0.266591676040495 "Nat2_noRT" "non-targeting_noRT"
"2" "Timp3" 348.816414661786 1.02324792031573 9.68465161368534 3.50401121068567e-22 3.92274055036261e-19 0.388268156424581 0.330708661417323 "Nat2_noRT" "non-targeting_noRT"
"3" "Cited1" 280.700499799515 1.08427093395314 8.55458320949868 1.18295365983271e-17 8.82877748121811e-15 0.414804469273743 0.301462317210349 "Nat2_noRT" "non-targeting_noRT"
"4" "Tmem119" 136.151322446837 -1.25495072382332 -7.40927884482114 1.26988048831664e-13 NA 0.108938547486034 0.197975253093363 "Nat2_noRT" "non-targeting_noRT"
"5" "Cytl1" 39.8913516391015 2.82372426804463 7.35511614573899 1.90761175769588e-13 NA 0.10195530726257 0.0213723284589426 "Nat2_noRT" "non-targeting_noRT"
"6" "Snrpg" 3274.97662510911 -0.275863267302074 -7.19344996881582 6.31743087840129e-13 3.53618193418512e-10 0.990223463687151 0.997750281214848 "Nat2_noRT" "non-targeting_noRT"
"7" "Ivns1abp" 104.6197712575 1.30623525878173 7.17270889352942 7.3528096384651e-13 NA 0.403631284916201 0.191226096737908 "Nat2_noRT" "non-targeting_noRT"
"8" "mt-Co1" 18402.3663331838 0.172780327612805 6.40389846662875 1.51458854482596e-10 6.78232750373067e-08 1 1 "Nat2_noRT" "non-targeting_noRT"
"9" "Mfsd13a" 46.9942010991621 -1.95757793805949 -6.26942748443973 3.62378006376284e-10 NA 0.0684357541899441 0.143982002249719 "Nat2_noRT" "non-targeting_noRT"
"10" "Serpina3n" 1389.9022920484 0.34735973545743 6.15853216282397 7.34222743409356e-10 2.73987453748925e-07 0.892458100558659 0.839145106861642 "Nat2_noRT" "non-targeting_noRT"
"11" "Pcolce" 98.1466656307473 1.29383854388462 6.12970308012596 8.80432280723944e-10 NA 0.277932960893855 0.181102362204724 "Nat2_noRT" "non-targeting_noRT"
"12" "Rpl32" 21004.1017567253 -0.160856509931405 -5.78040724226756 7.45200161597082e-09 2.38357594545124e-06 0.998603351955307 1 "Nat2_noRT" "non-targeting_noRT"
"13" "Csrp2" 375.440182192085 0.533310800797395 5.36931749077283 7.90351744822771e-08 2.21199694582273e-05 0.504189944134078 0.467941507311586 "Nat2_noRT" "non-targeting_noRT"
"14" "Phlda3" 739.995959319692 0.443279493327687 5.31461120612771 1.06885291276926e-07 2.65906852410041e-05 0.747206703910615 0.668166479190101 "Nat2_noRT" "non-targeting_noRT"
"15" "Rhox5" 34.719997713856 -1.79622211480746 -5.28417265410535 1.26274119410821e-07 NA 0.0418994413407821 0.077615298087739 "Nat2_noRT" "non-targeting_noRT"
"16" "Col18a1" 263.272070596211 0.655111792630552 5.24696361296918 1.54626423289586e-07 3.39956188520291e-05 0.540502793296089 0.427446569178853 "Nat2_noRT" "non-targeting_noRT"
